3.3117251923481126,0.5923452377319336,1.5607788562774658,1.2428313493728638,1.268615484237671,0.9734777808189392,1.5397233963012695,1.5351810797260597,1.8469886433184288
2.881320504755395,1.5619194507598877,1.3797539472579956,1.2445402145385742,1.1724319458007812,1.0183004140853882,1.573734998703003,1.621958871526773,1.9309685513816683
2.350750180185159,1.611559510231018,1.0899109840393066,1.7209964990615845,1.461600422859192,1.2696410417556763,0.9758429527282715,1.7649827221167693,1.9717640499304738
1.8495776397620902,1.6968175172805786,1.2113304138183594,1.5152091979980469,1.5832151174545288,0.9104529619216919,0.747031569480896,1.9017829558316637,1.9409892390900203
1.3161684754538,1.2912847995758057,1.2535815238952637,1.5174846649169922,1.4525916576385498,0.9292476773262024,1.6749380826950073,2.0114447430188913,1.8400352308424808
0.8375113236838344,1.347732424736023,1.019933819770813,2.015225648880005,1.7776422500610352,1.4165531396865845,1.860579013824463,2.0522555342959987,1.7119526984055584
0.35362135166382896,1.7027775049209595,1.078057050704956,0.6030381917953491,0.7595003843307495,1.1874476671218872,1.4014227390289307,2.031130228550008,1.5780782511995433
6.119391702290847,1.218361735343933,1.5862717628479004,1.5767515897750854,1.532446026802063,1.1756467819213867,1.3703769445419312,1.9425390868765344,1.463765814025643
5.570761848660087,1.2521477937698364,1.2706949710845947,1.9015734195709229,1.8252393007278442,1.70343017578125,1.769010066986084,1.7993913774429613,1.4086517292854168
5.0351607926776945,1.6775398254394531,1.3604483604431152,1.3559757471084595,1.4403033256530762,0.35667747259140015,1.317779541015625,1.6517402839681645,1.4328536273632348
4.535546625390648,1.5038142204284668,0.6002820134162903,1.3125232458114624,1.2704601287841797,1.2616260051727295,1.283425211906433,1.5433724823088488,1.520955201408658
3.9872738071281613,1.5191714763641357,1.357945203781128,1.7296440601348877,1.4980546236038208,1.4596741199493408,1.6945685148239136,1.4901990592546415,1.6648847743003508
3.5546158800056875,1.8725905418395996,1.4048506021499634,1.3091884851455688,1.409833312034607,1.0356831550598145,1.6344587802886963,1.5050599049704063,1.7851872905183706
3.208999338359992,0.5875059366226196,1.6638696193695068,1.2212214469909668,1.2364556789398193,0.9731773734092712,1.5344874858856201,1.5525782043705632,1.8697548131893784
2.847265889952144,1.5490261316299438,1.324853539466858,1.2581675052642822,1.1880481243133545,1.0274419784545898,1.5935255289077759,1.6304085163791675,1.9352189501732067
2.4875849299041315,1.5814520120620728,1.1127262115478516,1.5087369680404663,1.325169324874878,1.3550931215286255,1.9038217067718506,1.7263376289610595,1.968087089119766
1.9178186983307306,1.8371223211288452,1.1610857248306274,1.555922031402588,1.6257573366165161,0.9269859790802002,0.6654946804046631,1.8841883679342952,1.948692501681194
1.3991423758031367,1.3118177652359009,1.3971750736236572,1.4857465028762817,1.4413409233093262,0.9055691361427307,1.637797236442566,1.9979369323637337,1.859184641888811
0.9025627182187541,1.3149558305740356,1.0185173749923706,1.8680397272109985,1.649744987487793,1.2841074466705322,2.020678997039795,2.050124207094353,1.7302615537305346
0.3481569954904198,1.6764298677444458,1.0764286518096924,0.6058599352836609,0.7451331615447998,1.1967984437942505,1.399411678314209,2.030436136598441,1.5769163390860617
6.2505988530517085,1.2735933065414429,1.3980921506881714,1.5598233938217163,0.5368212461471558,1.1500438451766968,1.3542016744613647,1.9705725103633922,1.488555838444706
5.8713033696026615,1.2007510662078857,1.4314534664154053,1.6888657808303833,1.564302682876587,1.3102715015411377,1.4665136337280273,1.881862996822362,1.4292380894912302
5.527634325372181,1.2649773359298706,1.2699291706085205,1.8223907947540283,1.8966354131698608,0.6007478833198547,1.7375328540802002,1.787187681832936,1.4080153264099435
5.181271442723765,1.50421941280365,1.2942777872085571,1.4439427852630615,1.5532593727111816,0.2691999077796936,1.3823176622390747,1.6905808679013141,1.4185360338301312
4.8163186446891935,1.7064498662948608,1.5252387523651123,1.311364769935608,1.3321595191955566,1.221888780593872,1.2723675966262817,1.5992737011894385,1.464191673915866
4.471309802560411,1.4754042625427246,0.5360720753669739,1.335057020187378,1.2566272020339966,1.2887794971466064,1.3022786378860474,1.5335510899265543,1.5355106270593437
4.128948808511876,1.479541301727295,1.405968189239502,1.5419317483901978,1.364320993423462,1.598953127861023,1.5115466117858887,1.4967145812255327,1.624657876340809
3.785426768921948,1.6309452056884766,1.342043161392212,1.484083652496338,1.6660970449447632,1.1989377737045288,1.8195881843566895,1.4917115565831724,1.7216609026501832
3.2628974427483395,0.5835440158843994,1.6043215990066528,1.231124997138977,1.2609751224517822,0.9664061665534973,1.539567232131958,1.5436251773420127,1.8570909696461202
2.7288830294691038,1.538933515548706,1.2205853462219238,1.3143302202224731,1.1975270509719849,1.1173429489135742,1.668761968612671,1.6608048042325694,1.9490733457803886
2.3867588131292097,1.6162711381912231,1.0902520418167114,1.6607228517532349,1.411998987197876,1.3195948600769043,1.0169577598571777,1.7550698782245482,1.9700786025123942
2.005199776655746,1.9206024408340454,1.1282163858413696,1.6038211584091187,1.7100712060928345,0.9639054536819458,0.6566909551620483,1.8612665388420873,1.956674142110837
1.6561351479411783,1.4627766609191895,1.3359113931655884,1.4853825569152832,1.5029484033584595,0.8801987171173096,1.6190944910049438,1.9472087364187507,1.9109622624789235
1.2256881355681508,1.275227427482605,1.2009395360946655,1.5638796091079712,1.4661695957183838,0.9864858388900757,1.7152600288391113,2.0231587547520054,1.817293056074466
0.711643620336962,1.4032683372497559,1.0024455785751343,0.8430042266845703,2.009230375289917,1.4597516059875488,1.6739903688430786,2.0520088215537813,1.6760240067634156
0.13569216300236897,1.4067193269729614,1.2053709030151367,0.8423086404800415,0.6135004162788391,1.141012191772461,1.3628671169281006,2.0011183155158094,1.5248414228502563
5.987784957138812,1.2018187046051025,1.5520128011703491,1.6149500608444214,1.5388201475143433,1.235923171043396,1.4062772989273071,1.91141684016651,1.4441569444138591
5.50719888481711,1.2903575897216797,1.2684227228164673,1.7560447454452515,1.9615373611450195,0.5463178753852844,1.6794604063034058,1.7814266870814701,1.4083719375629022
5.018754333911542,1.7039813995361328,1.3582992553710938,1.3568542003631592,1.4205939769744873,0.39556196331977844,1.308266282081604,1.6481898681852742,1.4349318157356272
4.5505189013240726,1.5054137706756592,0.6168583035469055,1.3120849132537842,1.2657787799835205,1.2541158199310303,1.2876015901565552,1.5468679646673675,1.5173493979329848
4.138252691016152,1.4795184135437012,1.3966203927993774,1.556002140045166,1.378031849861145,1.6107081174850464,1.5197769403457642,1.4977367424100338,1.622117426516396
3.7590021623105336,1.6399112939834595,1.3545063734054565,1.4709135293960571,1.6265912055969238,1.1760681867599487,1.7931318283081055,1.4928547639477763,1.728723708299813
3.3203817980581234,0.614808201789856,1.5228018760681152,1.2377314567565918,1.2871284484863281,0.9816762804985046,1.5474356412887573,1.5341879509048317,1.843109481874613
2.765459246028298,1.537381649017334,1.2452481985092163,1.3021788597106934,1.1970696449279785,1.099651575088501,1.6391137838363647,1.6507721216881994,1.944231640465591
2.2314301292580945,1.6922022104263306,1.0950450897216797,1.8252986669540405,1.6441595554351807,1.131117343902588,0.8116618990898132,1.7981359193334483,1.9686773190743678
1.7066588844880348,1.5259981155395508,1.286736249923706,1.4928289651870728,1.5288783311843872,0.8849624395370483,1.6236313581466675,1.9347829264553307,1.9190088197953177
1.3428535112835658,1.3015034198760986,1.2919877767562866,1.515731930732727,1.4410380125045776,0.9406287670135498,1.6570378541946411,2.0054619694281794,1.845762580276589
0.9478570843304702,1.3051007986068726,1.0441868305206299,1.7984001636505127,1.6186004877090454,1.2271791696548462,1.9657546281814575,2.0465361282333308,1.742746860919023
0.3399160046320804,1.728440761566162,1.0736277103424072,0.6066464781761169,0.7398878335952759,1.1936498880386353,1.4067765474319458,2.0279299961366233,1.5749170059267719
6.064559772517427,1.2210891246795654,1.6502219438552856,1.5780706405639648,1.5343953371047974,1.2057629823684692,1.3825569152832031,1.9290574569251822,1.4558197014315606
5.515688354830842,1.2712081670761108,1.2683510780334473,1.8034307956695557,1.915197730064392,0.5847476124763489,1.7444994449615479,1.7832850682402677,1.409052619808897
4.955654848051771,1.8452556133270264,1.4199035167694092,1.3373080492019653,1.3836266994476318,1.246559977531433,1.2825706005096436,1.632065614539341,1.4435490954676877
4.364856335817498,1.4489880800247192,0.43568482995033264,1.3629802465438843,1.2663575410842896,1.3464760780334473,1.3369312286376953,1.519207837092771,1.561841101939735
3.8838438013024428,1.5584982633590698,1.3462530374526978,1.6051595211029053,1.6358755826950073,1.3052170276641846,1.8632344007492065,1.490455106126734,1.6935499259357607
